IsSpam,Text
0,california update executive summary cpuc likely pass rate hikes tomorrow politicians bowing the inevitable many questions still unanswered most notably size structure rate increase and past utility debts past undercollect major sticking point with little help available from transmission deal long term contracts reliant seeking relief circuit court from emergency orders large generators increasingly angry with davis blame game qfs waiting for details rate hike new price formula crucial socal ability make payments bankruptcy outlook increasingly complex but debt rescheduling remains subject failurein our late friday report wrote davis could order rate hikes last ditch effort but this action would not address the undercollection issue there still high chance bankruptcy either the larger generators commercial paper holders and less now but still very possible the qfs time running out events are unfolding exactly along these lines why rate hikes now cpuc president lorretta lynch came out this weekend favor rate hikes davis and many legislators recognize that rate hikes are the quickest solution but that there potentially painful political price attached davis will probably come out support structured rate system passing most the hikes business and industrial users other california politicians are starting face reality rate hikes the calenergy ruling massively reduced their leverage over the creditors who are now able sell outside the state they can get similar relief from the courts and not just the qfs the giant reliant energy appealing the ninth circuit court san francisco against federal judge frank damrell series rulings forcing large generators continue sell california what impact will the rate hikes have rate rises will stabilize the situation going forward but there will messy scramble assign blame and liability for past debts some form rescheduling possibility but there are any number accidents that could happen and yet result bankruptcy for the utilities they don seek protection from creditors themselves undercollection net short still unaddressedall these developments fail address the past undercollection the bond revenue plan still the passage rate hikes could speed the legislature these fronts well the bulk the rate hikes will first repay the dwr then the commercial creditors absent the transmission line deal the bond revenue plan would have restructured repay the past undercollect long term power contracts are still relatively meaningless until when the majority the contracts kick large power suppliers losing patiencerelations are also deteriorating between davis and the large power suppliers davis for the most part has been very careful cultivate them during the drawn out negotiations talking several the main ceos almost daily but state legislators and officials are rapidly trying initiate investigations alleged market manipulation and overcharging deflect the growing political heat from themselves this only agitating the larger generators more every day passes reliant loses their case may also tempt some the larger generators force the issue bankruptcy what more financial creditors are also waiting with growing impatience and the utilities themselves are contemplating voluntary bankruptcy and many them have move court quickly lose any possible standing for future court action the interests number creditors wait and hope that negotiated settlement can reached but others have large incentive game the situation and threaten force bankruptcy other bullish news gets extended forbearance until april from its banks and socal announces that will pay some qfs the actual amount payments the qfs still subject the cpuc approving revised pricing formula that satisfactory the qfs that decision should come tomorrow outlooklast week wrote that the qfs felt there was point filing today because they want see what they can get from the legislature this week and all likelihood what they can get from the cpuc hearing next week the next hours will crucial only massive rate hikes higher roughly would address the undercollect issue and davis unlikely authorize those one source told the age denial mostly coming end and that the main source hope that california can begin move forward from this but the situation complex and there are many players and angles involved that negotiated solution the past debt problem will still complicated and vulnerable failure 
0,press clippings letter californian utilitiesplease find attached the following article californian utilities financial times also sent california distribution team kind regards kuldeep chana
0, europe turbinessure thing want run duran and calger first that make sure were all the same page relative what janet and previously proposed should have something for you tomorrow regards benlouise kitchen pmto ben jacoby hou ect ectcc subject europe turbinescan you send quick email summary what want the calme trasfer and deal with thankslouiseenron capital trade resources corp from ben jacoby pmsent ben jacobyto louise kitchen hou ect ectcc subject europe turbinesok the way did you have discussion with calme the carrying costs the westinghouse regards benlouise kitchen amto ben jacoby hou ect ectcc subject europe turbineseel now selling its fas previously mentioned for arcos referred john sherriff you see you have any potential outlets for these turbines case someone telephones you that where the call comes from louise
0, europe turbinesok the way did you have discussion with calme the carrying costs the westinghouse regards benlouise kitchen amto ben jacoby hou ect ectcc subject europe turbineseel now selling its fas previously mentioned for arcos referred john sherriff you see you have any potential outlets for these turbines case someone telephones you that where the call comes from louise
0, attaching excel spreadsheet that summarizes our mtm positions tenaska and motown will happy help you need anything else 
0, cinergy closing press releaselouise fine with you can see from jennifer email both ena and corp approved withheld from the market until skilling was finished with his analyst meeting donlouise kitchen pmto don miller hou ect ectcc subject cinergy closing press releaseare you with this forwarded louise kitchen hou ect jennifer walker enron pmto mark frevert enron greg whalley hou ect ect john lavorato corp enron louise kitchen hou ect ectcc eric thode corp enron enronsubject cinergy closing press releaseattached the press release announcing the completion cinergy acquisition enron brownsville and caledonia generating facilities basically just reiteration the press release issued december announcing the acquisition the release has been approved enron corp and and will issued this afternoon please call with any questions thanks jennifer walkerena public relations 
0,gtv weekly status updatelouise the gtv team has weekly status meeting mondays yesterday had our first status meeting please see below for the current status the project please see the attached file for the update project timeline microsoft project gtv status meeting attendees zhiyong wei karima husain francis lim jeremy wong bill fortney nayan dattani mike swaim dave nommensen russ severson george grant accomplishments incorporating physcial deal positions tds changes cpr reader process have been completed changes for the view aggregation are done changes for the position manager are progress and are about completed single point deal entry for term deals establishing communication between tds client sitara server progress gas daily deals changes tds deal valuation are progress creating gdi calc erms progress live feeds for gas daily intra month curves development live feeds progress goef has been contacted regarding how use the features plans for the week ending continue the development gtv phase commence the work gtv phase inception document issues none regardszhiyong
0, ngplfyi zipper andy original message from gomez juliesent tuesday march amto zipper andysubject ngpli have called deb the president again pipelines move one speed slow soon hear back will let you guys know julie from andy zipper enron enronxgate amto julie gomez hou ect ectcc david forster corp enron enronsubject ngpljulie didn get finish our conversation the elevator ngpl expect them repsond they think the price too high then can start negotiating they think any price too high then have problem given that you have relationship with the person charge there getting response from them will really help figure out whether this going fly not thanks 
0,corporate culture committeeculture committee members are delighted that you are available attend the first meeting enron new corporate culture committee this meeting will held monday april from the executive directors this committee cindy olson beth tilney and kelly kimberly are hoping that all members will able attend this very important kickoff meeting you have any questions require additional information please contact thanks vanessa
0, driftlouise let clarify point obviously mangled previous email are going change gary drift allocation amounts north america talked mike about this yesterday and agrees the current allocation aggressive need talk gary thursday about these changes and nothing else give him heads that are going this the costs allocated you related drift will definitely reduced and will have the revised numbers for you thursday regards brent original message from kitchen louisesent tuesday march pmto price brent mcconnell mikesubject driftclearly this incorrect allocation gary allocating north america for people for just managing drift has now taken two months get nowhere this issue revert back mike for resolution this louisefrom brent price enron enronxgate pmto louise kitchen hou ect ectcc subject driftlouise current status drift expense allocations have reviewed the million question and that amount correct given the methodology being used gary allocate costs when gary back the office thursday will through his allocations with him determine need change that methodology and thus change the allocation percentages will let you know the outcome that meeting also keep mind that the million represents plan amount actuals should much less since are currently well under plan headcount amounts and not all plan expenses have been made let know you have any questions will keep you updated regards brent original message from kitchen louisesent wednesday march pmto price brent killen faithcc mcconnell mikesubject driftbrent mike and have discussed the drift plan and clearly there was allocation issue somewhere along the line please let have our new numbers thankslouise
0, driftlouise current status drift expense allocations have reviewed the million question and that amount correct given the methodology being used gary allocate costs when gary back the office thursday will through his allocations with him determine need change that methodology and thus change the allocation percentages will let you know the outcome that meeting also keep mind that the million represents plan amount actuals should much less since are currently well under plan headcount amounts and not all plan expenses have been made let know you have any questions will keep you updated regards brent original message from kitchen louisesent wednesday march pmto price brent killen faithcc mcconnell mikesubject driftbrent mike and have discussed the drift plan and clearly there was allocation issue somewhere along the line please let have our new numbers thankslouise
0, astro baseball season ticketssection row seats original message from kitchen louisesent tuesday march amto hillis kimberlysubject astro baseball season ticketswhere are they from john lavorato enron enronxgate enronxgate amsent kimberly hillis enron enronxgateto phillip allen hou ect ect david duran hou ect ect joseph deffner enron enronxgate brian redmond hou ect ect colleen sullivan hou ect ect mike grigsby hou ect ect mike swerzbin hou ect ect john arnold hou ect ect kevin presto hou ect ect hunter shively hou ect ect fletcher sturm hou ect ect rogers herndon hou ect ect barry tycholiz enron enron dana davis enron enronxgate fred lagrasta hou ect ect thomas martin hou ect ect scott neal hou ect ect edward baughman enron enronxgate harry arora enron enronxgate don miller hou ect ect ozzie pagan enron enronxgate michael miller enron enron richard lydecker corp enron enron jim schwieger hou ect ect carl tricoli corp enron enron frank vickers enron enron mark whitt enron enron mcmichael hou ect ect jesse neyman hou ect ect greg blair corp enron enron douglas clifford ect ect michael miller enron communications enron communications allan keel enron enronxgate scott josey enron enronxgate bruce sukaly enron enronxgate julie gomez hou ect ect jean mrha enron enron john thompson enron enronxgate steve pruett enron enronxgate gil muhl corp enron enron michelle parks enron enronxgate brad alford enron enron robert greer hou ect ectcc louise kitchen hou ect ect tammie schoppe hou ect ectsubject astro baseball season ticketsthe astro season about kick off and enron americas office the chairman has four tickets each game available for customer events you are interested using the tickets please call kim hillis 
0, draft dash dwrlouise this draft very preliminary have not received any input from the market risk group regulatory have passed for comments david port and jim steffes initial view risk adjusted capital for market risk that will zero based the offsetting position currently the book will have more information the morning can discuss further tomorrow thanks bill original message from ngo tracysent tuesday march pmto kitchen louisecc bradford william subject draft dash dwrlouise per the request bill bradford attached please find initial draft the dash for the dwr put option please note that are waiting final legal risk memorandum well comments from jim steffes for the regulatory risks please let know you have any questions initial comments regards tracy
0,draft dash dwrlouise per the request bill bradford attached please find initial draft the dash for the dwr put option please note that are waiting final legal risk memorandum well comments from jim steffes for the regulatory risks please let know you have any questions initial comments regards tracy
0,california update item the puc draft decision which implements the cent kwh rate increase has just passed unanimously commissioner lynch stressed again that this rate increase can only used the utilities for power purchases going forward with the only exception being that the utilities must pay the state the money they owe for the power purchased the dwr the tiered rate structure was not debated voted upon lynch said that this cannot decided until the rate structure complete and the committee would work this issue expedited basis approximately days commissioners brown and wood explicitly thanked lynch for taking courageous leadership spearheading this decision 
0,caiso list market abusersattached list parties the cal iso has identified earlier report that had overcharged the market from may nov the filing was mistakenly put into the ferc docket room ees listed party with excessive rents the biggest overcharger was powerex with are still analyzing the implications this list and will get out any other information jim forwarded james steffes enron nancy pickover subject caiso supplemental filingattached fax received filing the iso made yesterday afternoon supplement its comments docket elo regarding market monitoring and mitigation the filing links the names the suppliers and importers discussed sheffrin analysis the code numbers used yesterday filing the iso had requested confidential treatment the fax tiff format and you can disregard the first page cover sheet please let know you have any questions need anything else nancydate tue mar from faxto subject fax from pages mime version content type multipart mixed boundary aaol time pmreceived from remote inbound user pickn routing code result successful sendpage record elapsed time channel tif
0,california update executive summary undercollet remains sticking point for utility creditors especially qfs involuntary bankruptcy likely issue not addressed today capuc hearings capuc rate increase set pending dwr power purchase details davis defends rate increase position distances himself from capucqf generator undercollect may invitation involuntary bankruptcyas reported last week has sitting and waiting hear what the capuc has say unfortunately may not what the qfs want hear the utilities undercollect which will not addressed today capuc hearings could very well provide invitation for qfs and generators file involuntary bankruptcy against socal and recent rate hikes proposed the capuc specifically dictate that any revenue generated from rate increases cannot used pay off utility past debt leaving the with little hope recovery qfs were obviously dismayed the capuc draft order and the decision passed currently reads involuntary bankruptcy filing still likely capuc holds rate increase hearings todayas reported yesterday loretta lynch released the details the capuc draft rate increase order last night there expected cent kwh surcharge power bills roughly rate increase portion this surcharge will given the dwr cover its costs and the order concludes that utilities need revenues going forward basis therefore utilities can only use the revenues for power purchases going forward and are expressly forbidden from using this cash pay down past debt qfs however the utilities are ordered resume payments the qfs going forward basis the net effect the order allow the utilities operate case bankruptcy one interesting point the draft its decision which calls the utilities join with the state pursuing refund the amount overcharged for power the generators the suggestion that the utilities take legal action against the generators recoup funds only the funds recovered from generators can used pay down the utilities past debt the utilities choose this course action would very lengthy process davis contends with lynch capuc rate increases davis has thus far refused support capuc proposed rate increase stating the capuc decision making board independent body and that continues believe that resolution can found within the current rate structure sources indicate that likely ask for lynch letter resignation however there indication she will comply senator burton who supports the capuc plan reportedly will protect lynch not allowing her impeached which the only other way she could removed the governor 
0, westinghouse alouise our proposal for ena assume the nominal cost the turbine jan exclusive carrying costs that date from jan forward will assume full responsibility for any carrying costs and any continuing payment obligations under the purchase contract with westinghouse the nominal cost the turbine jan exclusive carrying costs this the amount that propose ena assume with respect the turbine the carrying cost through jan assumed calme part this proposal this amount reflects the actual carrying charges imposed enron corp calme based upon the payments made westinghouse under the purchase agreement the continuing payment obligation assumed ena under the purchase contract with westinghouse this amount reflects the actual final payment due under the contract which due commercial operations please let know you need anything else resolve this you have any questions regards benlouise kitchen pmto ben jacoby hou ect ectcc subject europe turbinescan you send quick email summary what want the calme trasfer and deal with thankslouiseenron capital trade resources corp from ben jacoby pmsent ben jacobyto louise kitchen hou ect ectcc subject europe turbinesok the way did you have discussion with calme the carrying costs the westinghouse regards benlouise kitchen amto ben jacoby hou ect ectcc subject europe turbineseel now selling its fas previously mentioned for arcos referred john sherriff you see you have any potential outlets for these turbines case someone telephones you that where the call comes from louise
0, deacero salouise are working value the cost both coverages can compare the reduction credit reserve any should have first look over with markus tomorrow regards drew original message from fiala markussent tuesday march amto kitchen louise william bradford hou ect enroncc seyfried bryan tingleaf drewsubject deacero salouise some news and views for yourself this credit hedging this name for any duration past years all but impossible present insurance companies will write protection with first loss being taken ene but proof loss must exist and all covents must adhered otherwise payout can made void believe the offering you have from zurich should used cover first mil mil exposure the front end this the cheapest alternative but does come with certain hindrances timeliness payments and proof loss additional constraint here the better private rating ene must get for deacero what enroncredit can offer hedge the excess exposure above the insurance coverage would cover failure pay and bankruptcy said name would offer protection either year rolling tranche format protection can either bought for the duration yrs npv cash settlement louise you get paid out recovery financial assets payout rolling basis bpts over where enroncreit hedges itself the market expect get protection off per annum present have the ability structure this tranche accreting amortising basis either suit the actual exposures payment can made digital cost would stated cost expected recovery louise you want call today discuss will till london time bill would hedge out the credit exposure ltol basis and run the duration risk require permission from yourself run manage this risk mkf
0, projects summaryno these are credit total return swaps finance guy characterise off balance sheet credit off footnote disclosure chucklouise kitchen ect pmto charles ward corp enron enroncc subject projects summarywhen you say off the balance sheet non recourse charles ward enron amto louise kitchen hou ect ectcc david duran hou ect ect garrick hill hou ect ect mike mazowita corp enron enron chip schneider enronsubject projects summaryall projects are owned trs foe structure total return swap friend enron result our continued ownership portland general the two current east project companies are motown and cornhusker motown consists two interests and has trs about million and the balance sheet for about million michigan power power plant fully contracted for power years and remaining years fixed cost gas the ppa deep the money versus cost generate even after the swapped gas dynegy operates and managing general partner mgp and operator fair performance record both best michigan currently entering into stranded cost filings and the time near propose restructuring have waited for about months doug clifford the origination the purchase had been attempting purchase dynegy interest they have too high book value and are accrual based the proposed restructuring will take the form upfront payment return for option provide power from the market this approach gives consumer bbb credit much needed cash time when they are significantly underrecovering due increased fuel costs and set fuel recovery rates consumer like many other utilities has hard time seeing their exposure purchased power cost certainty for the volume and term and doesn see any regulatory filing complications with their current stranded cost filings the amended ppa non unit contingent power short which fill long term with contract from the power desk the desk takes the obligation because generation investments provides full backstop pricing through their ownership the plant and the swapped gas either float past the swapped gas contract for differences those years with the gas desk the ppa and desk contract are securitized the capital markets for the term the ppa dscr and about bps over consumer current corporate bonds the plant essentially becomes npv machine and the power desk has significant optionality call from the market rather than the plant for years during the term the swapped gas when the plant isn called the desk can sell the gas into the market for profit fairly easy see the increased value the project currently project financed about dscr for about years lots cash the desk has significant optionality and always matched cost supply with the plant the plant gains efficiency due revised insurance reserves etc which are longer required due the removal project financing difficulties dynegy and consumers consumers can rational dynegy either must sell play along current operational project management issues which dynegy caused may make their interest available ada plant fully contracted for power years enron the mgp operates for owned coned fixed gas through would propose restructuring the same time michigan power this would leave consumers with only one unrestructured ppa currently revisiting buying comed interest cornhusker trs about and about balance sheet interest single plant texas small coop which very litigious plant has had some rather spectacular failures have pictures which make the engineers our floor shudder which would glad pass along but the ppa only requires availability before significantly the money capacity payments are reduced essentially impossible reach loss the failures have been related westinghouse carl tricoli spent the first months upto february trying sell the project the coop spent last month determining that the coop will never buy the project they just don have the and are very expensive lender taking last stab restructuring proposal the coming month and upon appraisal the coop intentions potentially enter the sell mode paso has indicated interest the project already the citizen employee over there attempted restructure some time ago sell the closing should again apologize for the delay getting you this info call with questions chuck
0, projects summaryall projects are owned trs foe structure total return swap friend enron result our continued ownership portland general the two current east project companies are motown and cornhusker motown consists two interests and has trs about million and the balance sheet for about million michigan power power plant fully contracted for power years and remaining years fixed cost gas the ppa deep the money versus cost generate even after the swapped gas dynegy operates and managing general partner mgp and operator fair performance record both best michigan currently entering into stranded cost filings and the time near propose restructuring have waited for about months doug clifford the origination the purchase had been attempting purchase dynegy interest they have too high book value and are accrual based the proposed restructuring will take the form upfront payment return for option provide power from the market this approach gives consumer bbb credit much needed cash time when they are significantly underrecovering due increased fuel costs and set fuel recovery rates consumer like many other utilities has hard time seeing their exposure purchased power cost certainty for the volume and term and doesn see any regulatory filing complications with their current stranded cost filings the amended ppa non unit contingent power short which fill long term with contract from the power desk the desk takes the obligation because generation investments provides full backstop pricing through their ownership the plant and the swapped gas either float past the swapped gas contract for differences those years with the gas desk the ppa and desk contract are securitized the capital markets for the term the ppa dscr and about bps over consumer current corporate bonds the plant essentially becomes npv machine and the power desk has significant optionality call from the market rather than the plant for years during the term the swapped gas when the plant isn called the desk can sell the gas into the market for profit fairly easy see the increased value the project currently project financed about dscr for about years lots cash the desk has significant optionality and always matched cost supply with the plant the plant gains efficiency due revised insurance reserves etc which are longer required due the removal project financing difficulties dynegy and consumers consumers can rational dynegy either must sell play along current operational project management issues which dynegy caused may make their interest available ada plant fully contracted for power years enron the mgp operates for owned coned fixed gas through would propose restructuring the same time michigan power this would leave consumers with only one unrestructured ppa currently revisiting buying comed interest cornhusker trs about and about balance sheet interest single plant texas small coop which very litigious plant has had some rather spectacular failures have pictures which make the engineers our floor shudder which would glad pass along but the ppa only requires availability before significantly the money capacity payments are reduced essentially impossible reach loss the failures have been related westinghouse carl tricoli spent the first months upto february trying sell the project the coop spent last month determining that the coop will never buy the project they just don have the and are very expensive lender taking last stab restructuring proposal the coming month and upon appraisal the coop intentions potentially enter the sell mode paso has indicated interest the project already the citizen employee over there attempted restructure some time ago sell the closing should again apologize for the delay getting you this info call with questions chuck
0,deacero salouise some news and views for yourself this credit hedging this name for any duration past years all but impossible present insurance companies will write protection with first loss being taken ene but proof loss must exist and all covents must adhered otherwise payout can made void believe the offering you have from zurich should used cover first mil mil exposure the front end this the cheapest alternative but does come with certain hindrances timeliness payments and proof loss additional constraint here the better private rating ene must get for deacero what enroncredit can offer hedge the excess exposure above the insurance coverage would cover failure pay and bankruptcy said name would offer protection either year rolling tranche format protection can either bought for the duration yrs npv cash settlement louise you get paid out recovery financial assets payout rolling basis bpts over where enroncreit hedges itself the market expect get protection off per annum present have the ability structure this tranche accreting amortising basis either suit the actual exposures payment can made digital cost would stated cost expected recovery louise you want call today discuss will till london time bill would hedge out the credit exposure ltol basis and run the duration risk require permission from yourself run manage this risk mkf
0,prc committee meeting april you have been selected serve the performance review committee this selection based your performance and recognizing that you possess the behaviors are trying underline encourage and reward through our prc process serving the committee like underscore the important role you will play not only with respect the prc but also setting the standards and guidance for prc across enron the prc the foundation which our talent managed and rewarded therefore critical that you give your full attention prepare appropriately and serve champions for the process from overall enron perspective meeting the prc committee scheduled for april the enron building floor boardroom discuss mid year prc tele conference video conference will provided where appropriate agenda for the meeting attached for your review and information please contact gina corteselli jackie martin confirm your participation regards dave
0, extension petro canada wholesale gas services arrangementfor more yearsafter great deal work the canadian team has renewed our outsourcing arrangement with petrocanada for another years this was great accomplishment for enron canada the logistics accounting and commercial execution over the last and years played key role extending this deal john original message from milnthorp robsent tuesday march amto lavorato johnsubject extension petro canada wholesale gas services arrangement for more yearsjohn per our telecon please see the attached for details let know you require something further forwarded rob milnthorp cal ect from eric ledain amto rob milnthorp cal ect ectcc subject extension petro canada wholesale gas services arrangement for more yearson wednesday the president petro canada approved the extension our wholesale gas services agreement after the first term expires november for incremental years this has taken while get closed and while doing have had keep consistently high level service but keep mind not easy renew something half way through the first term this extension very significant for the following reasons creates mtm income cdn net directly attributable costs provide the back office services supports further deal flow and potential incentive arrangement income along with all the production information etc even greater importance provides very critical and frequently used marketing tool continue build our gas and power businesses across canada you know have used the petro canada arrangement example the services can provide not only when marketing canada but also the and europe now can tell potential customers that not only have provided services this customer for years but they liked much they already extended the agreement for five more years after the first term the message has that are providing good quality service obviously this great credit our commercial staff and the operations accounting and staff that work with petro canada will separately advise each the individuals who works this account about the renewal and congratulate them takes alot effort enchant the customer day after day year after year fact incredibly difficult effectively trial day and day out service provider the numbers under the extension have provided petro canada with rebate applied the remaining term the agreement from our original base fee original base fee cdn per year payable monthly rebate offered jan nov cdnnov nov cdnfee charged for extension term nov nov cdnnov nov cdnnov nov cdnnov nov cdnnov nov cdnwe have thoroughly defined our back office costs required provide these services cdn and have years operating history support this projection with escalation per year for the second five year term these costs include back office staff allocations salaries and benefits and rent infrastructure allocation have checked the allocation houston costs and per transaction basis these are insignificant compared our base business transaction levels not include commercial staff costs the above they are covered the incentive arrangement and ongoing transaction deal flow discussions with wes this definition the costs and certainty about the arrangement scope will allow mtm this income the mtm income cdn includes the rebate offered for the last two years the current term and has been reduced the above annual costs notes have not defined the incentive fee for the second five year period yet are doing some work the moment with pcog what our benchmark should given that much the intermediate producers the group have disappeared will revise the agreement reflect the fact that there will further revision once the incentive fee agreed petro canada sales volumes fall last years levels there will price reopener for the remaining term because have defined the fee absolute cost rather than per unit rate also have reopener price the volumes grow about today levels petro canada has growth strategy for gas this not all expected volumes over the last months have increased about year year peter and should have the amended agreement out next week 
0,proposed changes business practices based the californiaenergy crisisover the past several months have reviewed detail our trading contracts and the companies through which conduct our trading business california order reduce enron non market risks legal credit and regulatory the volatile commodity markets california any future california propose the following changes mandatory uniform set off provisions all trading contracts for all commodities set off language varies commodity commodity trading contracts set off one the most critical tools available enron major default situation and critical have set off language and have uniform commodity commodity that enron can get the best advantage from set off and not just the least common denominator master netting agreements for appropriate counterparties with multiple masters with significant opposite exposures where necessary have multiple masters with counterparty bridge should put place between the masters whenever there significant opposite exposures under the two more masters merge epmi into ena power trades are done through epmi merging epmi into ena and conducting power trades through ena much more efficient from both credit and legal point view automatic termination for bankruptcy event the pge sce situation should the non defaulting party enron this case option terminate rather than automatic termination inability pay debts they become due let know you have any other proposed changes our trading contracts entities through which conduct our trading believe these changes will improve efficiency reduce risks iii develop the opportunity more business with certain counterparties and substantially improve enron position the next california type market the long range goal conduct much possible the trading business through single entity and single limited number standardized agreements 
0, planelouise fyi one would hope that statistically speaking the clear for while best regards max forwarded max yzaguirre enron andy zipper enron enronxgate max yzaguirre enron enron subject planemax would find doubtful that that the flight crew would test the aircraft such fashion during scheduled flight with pax aboard anytime there problem with flight control that very serious glad they seemed have handled the situation probably was not vor problem but more likely flight control problem control surfaces rudder ailerons the vor fail message could have been due power down the avionics consistent with post emergency landing procedure have commercial pilot certificate and have done some charter work addition flown the simulator united and know how many back ups those things have they are very redundant really glad everything turned out okay all the best andy original message from yzaguirre maxsent wednesday march pmto zipper andysubject planeandy was actually the person whom this happened was aeromexico flight yesterday from mexico city monterrey within minutes after leaving mexico city the plane started hump and down and then started fishtailing unclear whether this was something the pilot was doing test the plane not quickly circled back mexico city but came very very low our approach and seemed losing speed any event was exiting the plane looked into the cockpit and saw the message vor fail the center display being admitted greenhorn these things didn know what else look for where look for there may have been something overlooked the crew was very short details but they appeared very rattled all this one the flight attendants told fellow passenger who was complaining about being late that should simply thankful was still alive probably not what they teach flight attendant school the optimal response but any event appreciate the info below and would appreciate any additional info this message may lead you love know whether not the adrenaline surge was warranted best regards maxlouise kitchen ect max yzaguirre subject plane forwarded louise kitchen hou ect from andy zipper enron enronxgate amto louise kitchen hou ect ectcc david forster corp enron enronsubject planea vor the standard instrument for navigating aircraft under ifr flight plan the receiver that allows the plane flown bearings from ground stations were fail there would loads backups although you are scheduled flight their operations manual would dictate that the flight terminated soon practicable the event any primary component such this were fail where were you that you were able monitor the performance this instrument the flight deck original message from kitchen louisesent wednesday march amto zipper andy forster davidsubject planeif shows vor failure any idea what that was 
0, buzzwordsalso please search for the name dwayne hart 
0,buzzwordsas promised from our meeting earlier today business names firms projects acreage relevant numbersupstream products mrha aker devil tower production offshore byargeon convergent crazy horse double lease structure fowler aep triton fasb sell down haynes pioneer idc tax benefits sullivan marinercorridor herasimchuk dominiontieback spartech pfpsofloating production facilityspar spari think this list exhaustive please include the phone numbers given brian redmond from our meeting earlier you have any further questions please contact brian redmond will leaving for calgary this evening and returning friday morning will checking voicemail and mobile regards jean
0, corporate culture committeei love committees and this sounds like real cracker see you there can strongly recommend parenthood you good luck with yours coming soon think also congrats the new big role great news rlouise kitchen richard lewis lon ect ectcc subject corporate culture committeehello how are you see both got landed with this having been before the appropriate word definitely landed with this hope you are enjoying fatherhood and that earnings pressure isn getting you that end quarter feeling again see speak you the conference call louise forwarded louise kitchen hou ect from vanessa bob enron pmto danny mccarty enron enron gene humphrey enron enronxgate gregory adams corp enron enron janet dietrich hou ees ees jean mrha enron enron jeff donahue enron communications enron communications jeffrey shankman enron enronxgate louise kitchen hou ect ect mark palmer corp enron enron michael kopper hou ect ect michael terraso ots enron enron mitchell taylor enron enronxgate paula rieker corp enron enron richard lewis lon ect ect robert jones enron enronxgate sean long enron development enron development shelley corman enron enronxgate jordan mintz enron enronxgate tim orourke enron enronxgatecc gregory adams corp enron enron ruth mann enron enronxgate kay chapman hou ees ees joyce dorsey enron communications enron communications bert frazier enron enronxgate lisa costello enron enronxgate tammie schoppe hou ect ect inez dauterive hou ect ect felicia legier enron development enron development julie armstrong corp enron enron melissa jones enron enron cindy derecskey corp enron enron laura valencia corp enron enron jennifer burns enron enronxgate rosario boling enron enronxgate laura glenn ots enron enron richard lewis lon ect ect stacy walker enron communications enron communications darlene forsyth enron enronxgate elisa tamez enron enronxgate ruth ann brown hou ees ees kathy mcmahon enron enron cindy olson corp enron enronsubject corporate culture committeeculture committee members are delighted that you are available attend the first meeting enron new corporate culture committee this meeting will held monday april from the executive directors this committee cindy olson beth tilney and kelly kimberly are hoping that all members will able attend this very important kickoff meeting you have any questions require additional information please contact thanks vanessa
0,fyi skilling talks about the multiple 
0,selden has asked for copy all our don want give them anything more than line bio you have anything prepared spoke with koenig and chatting with palmer tomorrow koenig said try and make but also thinks palmer should involved because the fortune angle will fill you later tomorrow 
0,expert finderhttps expertfinder enron com 
0, hot list louise please find attached below the ercot hotlist for the week april thanks chris ahn original message from curry mikesent monday april amto ahn chrissubject hot list please forward hotlist soon possible thanks mike original message from rode tinasent friday april amto baughman edward brown michael curry mike pagan ozziecc duran davidsubject hot list please provide hot list project list louise soon possible thanks tina forwarded tina rode hou ect louise kitchen amto tina rode hou ect ectcc tammie schoppe enron comsubject hot list yes but still looking for something similar for the rest the groups baughman pagan east power and south east power tina rode amto tammie schoppe hou ect ect louise kitchen hou ect ectcc subject hot list attached the hot list that you requested let know you would like receive this weekly thanks tina
0,minutes prc committee meeting aprilattached are the minutes the prc committee meeting april gina corteselliglobal performance management
0, second draft organisation annoucementlouise what you think about asset marketing group like donlouise kitchen pmto don miller hou ect ectcc subject second draft organisation annoucementi happy wait for stuart monday don miller amto louise kitchen hou ect ectcc subject second draft organisation annoucementlouise spun things around bit but honestly comfortable with either version should this detmering well are pleased announce the creation new group business development within enron americas the business development group will have responsibility for the divestment function within enron americas and work with generation investments selected portfolio acquisitions well managing power origination funding requirements with treasury don miller will head the business development group and will report directly the office the chair enron americas please join congratulating don his new role louise kitchen pmto louise kitchen hou ect ectcc david duran hou ect ect don miller hou ect ectsubject second draft organisation annoucementlouise kitchen pmto david duran hou ect ect don miller hou ect ectcc subject first draft organisation annoucementstraw man announcement please pad out are pleased announce don miller will joining enron americas with the responsibility for heading new group within the organisation the business development group will have responsibility for the divestment function within enron americas and work with the generation investments group selected portfolio acquisitions well managing power origination funding requirements with treasury don will report directly the office the chair enron americas joining don commercial director this group will stuart sizman who has most recently been working with don the divestment our five peaking plants please join congratulating don and stuart their new roles 
0,stuart zismanlouise stuart officially coming over have meeting set with oxley discuss his and contract understand you want meet with will there don
